5933,5979,2515,5888,2565,1468028966.93
5933,5979,2519,5888,2565,1468028984.63
5933,5979,2515,5888,2565,1468028987.76
5933,5979,2515,5888,2565,1468029051.82
5936,5975,2845,5896,2772,1468029223.05
5936,5975,2845,5896,2772,1468029467.09
5936,5975,2845,5896,2772,1468029578.0
5936,5975,2845,5896,2772,1468029594.41
5942,5974,2953,5911,3021,1468029641.79
5978,5977,1449,5979,1781,1468029912.83
5978,5977,1449,5979,1781,1468029964.37
5978,5977,1449,5979,1781,1468030093.78
5976,5974,2972,5979,2093,1468030269.28
5976,5974,2972,5979,2093,1468030435.81
5976,5974,2972,5979,2093,1468030447.4
5969,5967,3282,5971,2284,1468030608.35
5969,5967,3282,5971,2284,1468030622.17
5969,5967,3282,5971,2284,1468030666.53
5976,5974,2972,5979,2093,1468030675.0
5969,5967,3282,5971,2284,1468030712.61
5969,5967,3282,5971,2284,1468030723.69
5969,5967,3282,5971,2284,1468030769.99
5976,5974,2972,5979,2093,1468030796.68
5969,5969,3498,5969,2323,1468030828.71
5969,5967,3282,5971,2284,1468030902.07
5976,5979,3815,5970,2354,1468031410.2
5976,5979,3815,5970,2354,1468031432.58
5976,5979,3815,5970,2354,1468031451.79
5976,5979,3815,5970,2354,1468031530.13
5976,5979,3815,5970,2354,1468031596.81
5982,5986,2670,5970,834,1468031610.87
5976,5979,3815,5970,2354,1468031732.72
5982,5986,2670,5970,834,1468031812.65
5982,5986,2670,5970,834,1468031829.39
5982,5986,2670,5970,834,1468031939.11
5976,5979,3815,5970,2354,1468031972.97
5976,5979,3815,5970,2354,1468031992.63
6000,5998,3005,6007,1085,1468032030.52
5982,5986,2670,5970,834,1468032140.18
6000,5998,3005,6007,1085,1468032157.81
6007,6003,3130,6018,1213,1468032278.34
6000,5998,3005,6007,1085,1468032296.19
6007,6003,3130,6018,1213,1468032310.41
6000,5998,3005,6007,1085,1468032353.79
6000,5998,3005,6007,1085,1468032410.7
6000,5998,3005,6007,1085,1468032417.12
6030,6021,3640,6053,1595,1468033617.01
6031,6021,3662,6054,1617,1468033625.32
6031,6021,3662,6054,1617,1468033633.38
6031,6021,3662,6054,1617,1468033641.43
6122,6148,1537,6090,1233,1468034299.84
6128,6154,1853,6097,1584,1468034653.62
6423,6158,2060,6693,2028,1468034658.98
6423,6158,2060,6693,2028,1468034700.52
6423,6158,2060,6693,2028,1468034802.67
6128,6154,1853,6097,1584,1468034808.55
6128,6154,1853,6097,1584,1468034814.38
6128,6154,1853,6097,1584,1468034820.2
6128,6154,1853,6097,1584,1468034826.05
